,timestamp,dev_sn,cartridge_id,battery_charge,battery_voltage,volumetric_flowrate,sampled_volume,pump_v,plantower_pm25,pump_rh,pump_t,atmo_rho,pcbp,fdpdp,air_mass_factor,aod_870,aod_675,aod_500,aod_440,aodt,aodp,aodf,aodrh,pm_flag,rssi,i2cf
23,2021-09-19T16:03:45Z,AD00096,J0134,100,14.4009,0,2879.49,12.294,20.3333,49.7705,33.74,1.11406,991.28,0,2.38664,-77777,-77777,-77777,-77777,31.81,991.81,,43.2744,,-72,
24,2021-09-19T15:44:01Z,AD00096,J0134,100,14.4009,0,2879.49,12.2972,21.8667,50.0176,34.05,1.11273,991.32,0,2.38664,-77777,-77777,-77777,-77777,32.53,991.89,,43.1885,,-72,
25,2021-09-19T15:24:01Z,AD00096,J0134,100,14.4009,0,2879.49,12.2907,23.5333,50.9482,33.57,1.11461,991.36,0,2.38664,-77777,-77777,-77777,-77777,31.51,991.93,,43.2861,,-72,
26,2021-09-19T15:03:46Z,AD00096,J0134,100,14.4009,0,2879.49,12.2863,21.8571,53.1992,33.27,1.11548,991.43,0,2.38664,-77777,-77777,-77777,-77777,30.35,991.91,,43.625,,-72,
27,2021-09-19T14:43:46Z,AD00096,J0134,100,14.3998,0,2879.49,12.272,20.4286,55.4307,32.15,1.11971,991.33,0,2.38664,-77777,-77777,-77777,-77777,28.3,991.75,,41.7432,,-73,
28,2021-09-19T14:24:01Z,AD00096,J0134,99,13.7073,0,2879.49,12.1832,15.8667,59.9961,29.85,1.12861,991.17,0,2.38664,-77777,-77777,-77777,-77777,26.78,991.56,,42.3018,,-76,
29,2021-09-19T14:03:46Z,AD00096,J0134,100,14.3977,0,2879.49,12.2523,10.2667,57.8486,30.66,1.12525,990.96,0,2.38664,-77777,-77777,-77777,-77777,25.67,991.36,,42.248,,-73,
30,2021-09-19T13:44:02Z,AD00096,J0134,100,14.3966,0,2879.49,12.2446,8.93333,57.7129,30.06,1.12773,990.83,0,2.38664,-77777,-77777,-77777,-77777,25.07,991.31,,41.9395,,-75,
31,2021-09-19T13:23:47Z,AD00096,J0134,100,14.3977,0,2879.49,12.2369,13.1429,58.5654,29.57,1.12952,990.68,0,2.38664,-77777,-77777,-77777,-77777,24.47,991.09,,42.0635,,-72,
32,2021-09-19T13:03:47Z,AD00096,J0134,100,14.3977,0,2879.49,12.238,19.8571,58.2793,29.72,1.12905,990.79,0,2.38664,-77777,-77777,-77777,-77777,24.65,991.21,,41.8291,,-73,
33,2021-09-19T12:43:47Z,AD00096,J0134,100,14.3966,1.98996,2845.6,12.1492,17.2667,57.7334,29.76,1.1289,990.72,30.05,2.38664,-77777,-77777,-77777,-77777,24.63,990.96,,41.4443,,-73,
34,2021-09-19T12:24:03Z,AD00096,J0134,100,14.3955,1.99794,2806.12,12.2128,14.7333,60.4482,28.92,1.13186,990.55,30.2167,2.38664,-66666,-66666,-66666,-66666,24.87,990.94,,41.709,,-75,
35,2021-09-19T12:03:48Z,AD00096,J0134,100,14.3944,2.00166,2765.63,12.1975,20.2857,59.0273,29.33,1.13016,990.4,29.6333,2.38664,-66666,-66666,-66666,-66666,24.94,990.84,,41.2715,,-74,
36,2021-09-19T11:43:48Z,AD00096,J0134,100,14.3944,2.0044,2725.6,12.2446,19.4286,60.9912,28.7,1.13241,990.27,30.3333,2.38664,-66666,-66666,-66666,-66666,24.86,990.7,,41.0527,,-74,
37,2021-09-19T11:23:48Z,AD00096,J0134,100,14.3955,1.99932,2685.61,12.1964,20.2857,59.1943,29.18,1.13062,990.26,29.65,2.38664,-66666,-66666,-66666,-66666,24.83,990.67,,41.5039,,-74,
38,2021-09-19T11:03:49Z,AD00096,J0134,100,14.3966,1.99569,2645.61,12.1777,21.0714,59.2539,29.19,1.13059,990.28,29.4,2.38664,-66666,-66666,-66666,-66666,24.83,990.7,,41.4834,,-73,
39,2021-09-19T10:43:48Z,AD00096,J0134,100,14.3955,2.00058,2605.63,12.1788,23,59.5781,29.26,1.13002,990.1,29.3833,2.38664,-66666,-66666,-66666,-66666,24.86,990.51,,41.2051,,-73,
40,2021-09-19T10:23:49Z,AD00096,J0134,100,14.3944,2.00108,2565.62,12.1788,19.1429,59.3594,29.28,1.12991,990.05,29.5667,2.38664,-66666,-66666,-66666,-66666,24.94,990.41,,41.4131,,-73,
41,2021-09-19T10:04:04Z,AD00096,J0134,100,14.3955,1.99981,2526.09,12.1799,21.0667,59.5557,29.26,1.12999,990.07,29.9333,2.38664,-66666,-66666,-66666,-66666,24.92,990.35,,41.1592,,-73,
42,2021-09-19T09:43:49Z,AD00096,J0134,100,14.3955,1.99712,2485.57,12.1602,19.8571,59.4482,29.24,1.12976,989.78,29.3667,2.38664,-66666,-66666,-66666,-66666,24.91,990.11,,41.4404,,-73,
43,2021-09-19T09:23:49Z,AD00096,J0134,100,14.3955,1.9987,2445.61,12.1613,22,59.7666,29.35,1.12895,989.54,29.4,2.38664,-66666,-66666,-66666,-66666,24.96,989.93,,41.2734,,-74,
44,2021-09-19T09:03:50Z,AD00096,J0134,100,14.3966,1.99322,2405.61,12.1415,22.1333,60.6631,29.14,1.12958,989.43,29.25,2.38664,-66666,-66666,-66666,-66666,25.03,989.9,,41.5928,,-73,
45,2021-09-19T08:43:50Z,AD00096,J0134,100,14.1352,1.99235,2365.59,12.1821,20.1429,60.5693,29.23,1.12914,989.38,29.6,2.38664,-66666,-66666,-66666,-66666,25.24,989.8,,41.4707,,-74,
46,2021-09-19T08:23:50Z,AD00096,J0134,100,14.3966,2.00292,2325.58,12.1503,24,59.5928,29.72,1.12727,989.45,29.8167,2.38664,-66666,-66666,-66666,-66666,25.36,989.8,,41.0576,,-74,
47,2021-09-19T08:03:50Z,AD00096,J0134,100,14.3966,1.99791,2285.61,12.1119,21.5714,59.6641,29.82,1.12686,989.48,29.3,2.38664,-66666,-66666,-66666,-66666,25.5,989.92,,41.1309,,-73,
48,2021-09-19T07:43:50Z,AD00096,J0134,100,14.3966,2.0013,2245.64,12.1174,27.8571,58.9932,30.06,1.12594,989.48,30.15,2.38664,-66666,-66666,-66666,-66666,25.63,989.95,,41.0723,,-73,
49,2021-09-19T07:23:50Z,AD00096,J0134,100,14.3966,2.00032,2205.62,12.1152,24.9286,59.5254,29.93,1.12653,989.59,29.6,2.38664,-66666,-66666,-66666,-66666,25.49,990,,40.999,,-74,
50,2021-09-19T07:03:51Z,AD00096,J0134,100,14.3955,1.9991,2165.63,12.1141,22.1429,59.7695,29.82,1.12699,989.61,29.3833,2.38664,-66666,-66666,-66666,-66666,25.36,990.05,,40.9668,,-73,
51,2021-09-19T06:43:51Z,AD00096,J0134,100,14.3955,1.99951,2125.65,12.1141,23.7143,59.999,29.78,1.12721,989.69,29.3,2.38664,-66666,-66666,-66666,-66666,25.41,990.18,,40.9922,,-73,
52,2021-09-19T06:24:06Z,AD00096,J0134,100,14.3966,1.9951,2086.15,12.1108,20.1333,60.3574,29.74,1.12753,989.87,29.65,2.38664,-66666,-66666,-66666,-66666,25.51,990.27,,40.8398,,-73,
53,2021-09-19T06:03:51Z,AD00096,J0134,99,13.9104,2.00311,2045.66,12.1668,27.8571,62.5928,29.04,1.13025,989.93,29.5167,2.38664,-66666,-66666,-66666,-66666,25.63,990.38,,40.8203,,-73,
54,2021-09-19T05:43:51Z,AD00096,J0134,100,14.3966,1.99829,2005.7,12.0977,24.1429,59.9434,29.98,1.12666,989.96,29.5333,2.38664,-66666,-66666,-66666,-66666,25.5,990.37,,40.5459,,-73,
55,2021-09-19T05:23:52Z,AD00096,J0134,100,14.3955,1.99737,1965.74,12.0966,24.4286,59.9561,29.9,1.12682,989.8,29.75,2.38664,-66666,-66666,-66666,-66666,25.49,990.24,,40.6963,,-73,
56,2021-09-19T05:03:52Z,AD00096,J0134,100,14.3966,1.99727,1925.79,12.0977,19.7857,59.7949,29.93,1.12696,990.01,29.5167,2.38664,-66666,-66666,-66666,-66666,25.57,990.4,,40.6523,,-72,
57,2021-09-19T04:44:07Z,AD00096,J0134,100,14.3955,1.99471,1886.35,12.0823,30.9333,59.7529,30.05,1.12619,989.78,29.5667,2.38664,-66666,-66666,-66666,-66666,25.59,990.19,,40.6045,,-73,
58,2021-09-19T04:24:07Z,AD00096,J0134,100,14.3955,1.99741,1846.38,12.0823,21.5333,60.0625,30.08,1.12587,989.67,29.6667,2.38664,-66666,-66666,-66666,-66666,25.57,990.11,,40.3096,,-73,
59,2021-09-19T04:03:52Z,AD00096,J0134,100,14.3966,2.00137,1805.88,12.0823,23.4,60.0791,30.12,1.12569,989.67,29.3167,2.38664,-66666,-66666,-66666,-66666,25.64,990.14,,40.5078,,-73,
60,2021-09-19T03:43:53Z,AD00096,J0134,100,14.3966,2.00556,1765.84,12.0823,35.2857,60.4307,30.11,1.12592,989.89,29.55,2.38664,-66666,-66666,-66666,-66666,25.71,990.27,,40.0996,,-73,
61,2021-09-19T03:23:53Z,AD00096,J0134,100,13.8705,2.00209,1725.8,12.1459,56,64.0859,29.02,1.13015,989.99,29.6833,2.38664,-66666,-66666,-66666,-66666,25.95,990.44,,40.4854,,-72,
62,2021-09-19T03:03:53Z,AD00096,J0134,100,14.3966,1.99858,1685.84,12.0505,44.6429,59.6377,30.42,1.12494,990.08,29.6167,2.38664,-66666,-66666,-66666,-66666,25.98,990.61,,40.3555,,-73,
63,2021-09-19T02:43:53Z,AD00096,J0134,100,14.3966,2.00804,1645.85,12.0341,26.4286,59.7227,30.44,1.12482,990.06,28.9333,2.38664,-66666,-66666,-66666,-66666,26.05,990.64,,39.1279,,-73,
64,2021-09-19T02:23:54Z,AD00096,J0134,100,14.3977,1.99784,1605.87,12.0352,21.5714,59.5557,30.52,1.12456,990.11,28.8333,2.38664,-66666,-66666,-66666,-66666,26.15,990.59,,40.4824,,-73,
65,2021-09-19T02:03:53Z,AD00096,J0134,100,14.3977,1.99612,1565.89,12.0198,21.9286,59.4072,30.63,1.12414,990.14,28.8833,2.38664,-66666,-66666,-66666,-66666,26.26,990.67,,40.5137,,-73,
66,2021-09-19T01:43:54Z,AD00096,J0134,100,14.3977,1.99819,1525.93,12.022,20.1429,58.9043,30.75,1.12376,990.18,29.5333,2.38664,-66666,-66666,-66666,-66666,26.36,990.65,,40.1074,,-73,
67,2021-09-19T01:24:09Z,AD00096,J0134,100,14.3966,1.99496,1486.44,12.0407,19.2,59.0039,30.78,1.12364,990.2,29.0167,2.38664,-66666,-66666,-66666,-66666,26.39,990.78,,40.0293,,-73,
68,2021-09-19T01:03:54Z,AD00096,J0134,100,14.3977,1.99897,1445.98,12.0067,20.5,59.0332,30.84,1.12331,990.15,29.45,2.38664,-66666,-66666,-66666,-66666,26.5,990.73,,40.1904,,-74,
69,2021-09-19T00:43:54Z,AD00096,J0134,100,14.3901,2.00224,1405.98,12.1119,19.2143,63.0137,29.73,1.12734,990.09,29.8667,2.38664,-66666,-66666,-66666,-66666,26.79,990.47,,39.8711,,-73,
70,2021-09-19T00:24:10Z,AD00096,J0134,100,14.3966,1.99416,1366.49,11.9968,17.9333,57.0957,31.32,1.12127,989.85,29.5,2.38664,-66666,-66666,-66666,-66666,27.16,990.38,,39.7422,,-75,
71,2021-09-19T00:03:55Z,AD00096,J0134,100,14.3977,1.99789,1326.04,11.9661,17.7143,55.8408,31.65,1.11976,989.56,28.6833,2.38664,-66666,-66666,-66666,-66666,27.65,990.1,,39.6641,,-74,
72,2021-09-18T23:43:55Z,AD00096,J0134,100,14.3988,1.99732,1286.07,11.9398,16.7857,53.7598,32.28,1.11732,989.42,29.2833,2.38664,-66666,-66666,-66666,-66666,28.38,989.94,,39.5342,,-73,
73,2021-09-18T23:24:10Z,AD00096,J0134,100,14.3988,1.99615,1246.61,11.9288,14.0667,52.5088,32.71,1.11569,989.38,29.2,2.38664,-66666,-66666,-66666,-66666,29.34,989.89,,39.5986,,-74,
74,2021-09-18T23:03:55Z,AD00096,J0134,100,14.4009,1.99978,1206.17,11.9058,15.4286,50.168,33.36,1.1132,989.18,29.2833,2.38664,-66666,-66666,-66666,-66666,30.79,989.7,,40.4287,,-74,
75,2021-09-18T22:43:56Z,AD00096,J0134,100,14.402,2.00266,1166.22,11.8554,14.9333,46.0713,34.59,1.10852,988.81,29.4,2.38664,-66666,-66666,-66666,-66666,32.29,989.31,,39.8857,,-74,
76,2021-09-18T22:24:11Z,AD00096,J0134,100,14.4031,1.99783,1126.73,11.7468,12.8667,42.5342,36.1,1.10296,988.71,29,2.38664,-77777,-77777,-77777,-77777,32.86,989.27,,40.623,,-73,
77,2021-09-18T22:03:56Z,AD00096,J0134,100,14.4042,1.99719,1086.27,11.7325,15.4286,42.9229,36.05,1.10325,988.87,28.7833,2.38664,-77777,-77777,-77777,-77777,33.64,989.37,,40.0664,,-74,
78,2021-09-18T21:43:56Z,AD00096,J0134,99,13.6468,2.00295,1046.28,11.829,15.1429,43.1426,35.34,1.10615,988.87,28.7333,2.38664,-77777,-77777,-77777,-77777,34.2,989.48,,39.8877,,-74,
79,2021-09-18T21:24:12Z,AD00096,J0134,100,14.4031,1.99288,1006.79,11.7885,13.2667,40.5586,36.47,1.10209,988.85,28.85,2.38664,-77777,-77777,-77777,-77777,34.18,989.51,,39.3301,,-74,
80,2021-09-18T21:04:11Z,AD00096,J0134,100,14.4052,1.99475,966.821,11.681,14,37.4941,37.79,1.09759,988.95,28.85,2.38664,-77777,-77777,-77777,-77777,36.93,989.48,,40.4473,,-75,
81,2021-09-18T20:44:11Z,AD00096,J0134,100,14.4085,1.99407,926.87,11.5527,15.5333,30.2256,41.15,1.08604,988.79,27.2833,2.38664,-77777,-77777,-77777,-77777,40.99,989.45,,41.0537,,-75,
82,2021-09-18T20:24:12Z,AD00096,J0134,100,14.4085,1.99364,886.879,11.5889,14.6667,29.0361,41.72,1.08419,988.8,28.8333,2.38664,-77777,-77777,-77777,-77777,41.78,989.54,,41.3115,,-76,
83,2021-09-18T20:03:57Z,AD00096,J0134,100,14.4096,1.99991,846.406,11.5516,17.1429,29.8291,41.98,1.08297,988.88,27.8833,2.38664,-77777,-77777,-77777,-77777,42.34,989.73,,41.3711,,-75,
84,2021-09-18T19:43:57Z,AD00096,J0134,100,14.4096,1.99991,806.441,11.5659,18.4286,28.1992,41.94,1.08378,988.96,28.3,2.38664,-77777,-77777,-77777,-77777,41.97,989.85,,41.0654,,-75,
85,2021-09-18T19:23:57Z,AD00096,J0134,100,14.4085,1.99831,766.434,11.5637,16.5714,28.3799,41.7,1.08507,989.33,27.85,2.38664,-77777,-77777,-77777,-77777,42.07,990.05,,41.7881,,-76,
86,2021-09-18T19:03:57Z,AD00096,J0134,100,14.4096,1.99721,726.437,11.5494,14.6429,27.5,42.02,1.08428,989.48,28.2,2.38664,-77777,-77777,-77777,-77777,43.38,990.27,,42.0928,,-76,
87,2021-09-18T18:43:58Z,AD00096,J0134,99,13.6339,1.99889,686.449,11.613,15.7333,28.9492,41.1,1.08774,989.77,28.5833,2.38664,-77777,-77777,-77777,-77777,42.36,990.64,,42.2627,,-75,
88,2021-09-18T18:23:58Z,AD00096,J0134,100,14.4074,1.99767,646.454,11.6075,16.1429,31.8867,40.82,1.08829,990.12,28.3333,2.38664,-77777,-77777,-77777,-77777,39.98,990.95,,42.4541,,-76,
89,2021-09-18T18:03:58Z,AD00096,J0134,100,14.4074,1.99964,606.476,11.6503,15.6429,31.749,40.41,1.09048,990.57,28.6333,2.38664,-77777,-77777,-77777,-77777,39.98,991.43,,42.6514,,-75,
90,2021-09-18T17:44:13Z,AD00096,J0134,100,14.4074,1.99161,566.999,11.6613,16,34.1494,40.16,1.09107,990.87,28.4,2.38664,-77777,-77777,-77777,-77777,39.5,991.63,,43.0654,,-75,
91,2021-09-18T17:23:58Z,AD00096,J0134,100,14.4074,2.00153,526.489,11.6909,17.7857,34.4609,39.64,1.09332,991.09,28.3667,2.38664,-77777,-77777,-77777,-77777,39.02,991.94,,43.251,,-75,
92,2021-09-18T17:03:58Z,AD00096,J0134,100,14.4074,1.99753,486.519,11.7018,18.1429,33.4824,39.45,1.09475,991.41,28.65,2.38664,-77777,-77777,-77777,-77777,38.82,992.23,,42.8672,,-75,
93,2021-09-18T16:43:59Z,AD00096,J0134,100,14.4074,2.00262,446.499,11.7304,16.2143,32.6367,39.27,1.09596,991.62,28.4167,2.38664,-77777,-77777,-77777,-77777,39.04,992.3,,43.1074,,-75,
94,2021-09-18T16:24:14Z,AD00096,J0134,100,14.4074,1.99294,407.005,11.7325,16.8667,34.1904,39.58,1.09437,991.74,28.9833,2.38664,-77777,-77777,-77777,-77777,39.95,992.31,,43.4834,,-75,
95,2021-09-18T16:03:59Z,AD00096,J0134,100,14.4074,2.00568,366.5,11.7457,16.7143,32.0234,39.48,1.09549,991.79,29.8667,2.38664,-77777,-77777,-77777,-77777,40.68,992.62,,43.875,,-75,
96,2021-09-18T15:44:14Z,AD00096,J0134,99,13.6306,1.99128,326.998,11.7336,17.2667,35.1963,39.31,1.09528,991.84,28.8,2.38664,-77777,-77777,-77777,-77777,41.58,992.59,,44.5449,,-76,
97,2021-09-18T15:24:00Z,AD00096,J0134,100,14.4074,1.99997,286.536,11.6624,17.1429,32.5752,40.29,1.09204,991.77,28.85,2.38664,-77777,-77777,-77777,-77777,39.59,992.54,,44.3242,,-75,
98,2021-09-18T15:04:00Z,AD00096,J0134,100,14.4042,1.99862,246.52,11.7413,20,37.4316,37.9,1.10039,991.84,29.75,2.38664,-77777,-77777,-77777,-77777,36.85,992.6,,44.1865,,-75,
99,2021-09-18T14:44:00Z,AD00096,J0134,100,14.4031,1.98979,206.529,11.7994,21.2857,39.8447,36.51,1.10547,991.84,30.2333,2.38664,-77777,-77777,-77777,-77777,34.63,992.52,,44.293,,-74,
100,2021-09-18T14:24:15Z,AD00096,J0134,100,14.4031,1.99046,167.027,11.851,19.0667,43.9258,35.54,1.10862,991.97,29.6167,2.38664,-77777,-77777,-77777,-77777,33.1,992.61,,44.2275,,-74,
101,2021-09-18T14:04:15Z,AD00096,J0134,100,14.402,1.99776,127.076,11.8565,20,45.4199,34.74,1.11152,991.88,29.6167,2.38664,-77777,-77777,-77777,-77777,31.63,992.48,,44.3516,,-74,
102,2021-09-18T13:44:00Z,AD00096,J0134,100,14.4009,1.99877,86.5807,11.8696,18.2143,48.5645,33.44,1.11639,991.97,29.6,2.38664,-77777,-77777,-77777,-77777,29.5,992.56,,44.1338,,-72,
103,2021-09-18T13:24:01Z,AD00096,J0134,100,14.402,2.00715,46.587,11.8861,20.7857,49.125,32.91,1.11837,991.84,29.3333,2.38664,-88888,-88888,-88888,-88888,27.21,992.52,,44.2559,,-77,
104,2021-09-18T13:04:01Z,AD00096,J0134,100,14.3955,1.99518,6.59276,11.9935,19.3333,58.3037,29.81,1.13012,992.06,28.65,-11111,-77777,-77777,-77777,-77777,25.28,992.5,,43.5225,,-76,
105,2021-09-18T13:00:41Z,AD00096,J0134,100,13.3271,0,0,12.2424,-11111,67.6904,27.36,1.13958,992.34,0,-11111,-11111,-11111,-11111,-11111,-11111,-11111,,-11111,,-80,
106,2021-09-17T18:24:32Z,AD00096,J0134,100,13.3271,0,0,0,-11111,0,0,0,0,0,-11111,-11111,-11111,-11111,-11111,-11111,-11111,,-11111,,-79,
107,2021-09-14T12:43:04Z,AD00096,J0102,87,13.245,0,2879.85,12.3356,29.8571,57.0684,28.48,1.13493,991.05,0,3.39384,-88888,-88888,-88888,-88888,24.48,991.09,,26.8428,,-75,
108,2021-09-14T12:23:05Z,AD00096,J0102,87,13.2676,0,2879.85,12.2665,37.1429,70.0156,24.28,1.15136,991.04,0,2.01889,-66666,-66666,-66666,-66666,21.34,991.26,,26.1729,,-77,
109,2021-09-14T12:03:05Z,AD00096,J0102,87,13.2687,0,2879.85,12.2556,37.8571,70.5117,23.41,1.15519,991.07,0,2.01889,-66666,-66666,-66666,-66666,20.41,991.23,,25.6865,,-76,
110,2021-09-14T11:43:05Z,AD00096,J0102,88,13.2687,0,2879.85,12.2501,37.0714,69.9863,22.98,1.15721,991.11,0,2.01889,-66666,-66666,-66666,-66666,20.02,991.1,,25.9941,,-76,
111,2021-09-14T11:23:06Z,AD00096,J0102,88,13.2676,0,2879.85,12.2523,36.9286,69.0273,22.89,1.15741,990.84,0,2.01889,-66666,-66666,-66666,-66666,20.1,990.99,,25.7383,,-76,
112,2021-09-14T11:03:06Z,AD00096,J0102,88,13.2698,0,2879.85,12.2523,38.8571,69.2676,23.11,1.15636,990.8,0,2.01889,-66666,-66666,-66666,-66666,20.21,991.06,,25.6748,,-76,
113,2021-09-14T10:43:06Z,AD00096,J0102,88,13.2698,0,2879.85,12.2556,36.0714,69.3789,23.37,1.15519,990.8,0,2.01889,-66666,-66666,-66666,-66666,20.39,990.79,,25.5254,,-77,
114,2021-09-14T10:23:06Z,AD00096,J0102,89,13.2698,0,2879.85,12.2534,37.5714,70.2812,23.26,1.15533,990.6,0,2.01889,-66666,-66666,-66666,-66666,20.28,990.65,,25.4785,,-78,
115,2021-09-14T10:03:06Z,AD00096,J0102,89,13.2698,0,2879.85,12.2556,34.6429,69.1172,23.25,1.1555,990.58,0,2.01889,-66666,-66666,-66666,-66666,20.34,990.6,,25.4424,,-77,
116,2021-09-14T09:43:21Z,AD00096,J0102,89,13.2709,0,2879.85,12.2567,35.5333,69.3818,23.48,1.15411,990.29,0,2.01889,-66666,-66666,-66666,-66666,20.53,990.42,,25.3828,,-76,
117,2021-09-14T09:23:07Z,AD00096,J0102,89,13.2698,0,2879.85,12.2589,36.7857,69.8936,23.5,1.15371,990.08,0,2.01889,-66666,-66666,-66666,-66666,20.53,990.26,,25.002,,-77,
118,2021-09-14T09:03:07Z,AD00096,J0102,90,13.272,0,2879.85,12.2589,38,69.6973,23.58,1.15366,990.32,0,2.01889,-66666,-66666,-66666,-66666,20.62,990.34,,25.2275,,-76,
119,2021-09-14T08:43:07Z,AD00096,J0102,90,13.272,0,2879.85,12.2567,38.3571,69.5088,23.54,1.15371,990.19,0,2.01889,-66666,-66666,-66666,-66666,20.61,990.29,,25.1064,,-76,
120,2021-09-14T08:23:07Z,AD00096,J0102,90,13.2709,0,2879.85,12.26,35.4286,69.0898,23.67,1.15309,990.11,0,2.01889,-66666,-66666,-66666,-66666,20.8,990.27,,25.0566,,-77,
121,2021-09-14T08:03:07Z,AD00096,J0102,90,13.272,0,2879.85,12.2611,38.4286,69.6357,23.7,1.15308,990.27,0,2.01889,-66666,-66666,-66666,-66666,20.79,990.51,,24.8047,,-76,
