,timestamp,dev_sn,cartridge_id,battery_charge,battery_voltage,volumetric_flowrate,sampled_volume,pump_v,plantower_pm25,pump_rh,pump_t,atmo_rho,pcbp,fdpdp,air_mass_factor,aod_870,aod_675,aod_500,aod_440,aodt,aodp,aodf,aodrh,pm_flag,rssi,i2cf
154,2021-09-02T04:24:04Z,AD00091,J0122,84,13.3022,1.99959,1726.71,15.0253,8.66667,70.4102,26.01,1.13251,981.49,44.7667,2.87773,-66666,-66666,-66666,-66666,21.71,981.38,,37.2119,,-68,
155,2021-09-02T04:04:05Z,AD00091,J0122,84,13.3033,1.99495,1686.75,15.124,6.4,69.0254,26.16,1.13201,981.45,44.4,2.87773,-66666,-66666,-66666,-66666,21.85,981.25,,37.5742,,-67,
156,2021-09-02T03:44:05Z,AD00091,J0122,84,13.3044,1.99897,1646.75,14.999,9.06667,68.6709,26.36,1.13099,981.28,44.1333,2.87773,-66666,-66666,-66666,-66666,22.13,981.2,,37.8887,,-67,
157,2021-09-02T03:24:05Z,AD00091,J0122,84,13.3044,1.99597,1606.75,14.9694,9.53333,67.0791,26.58,1.13015,981.18,43.9667,2.87773,-66666,-66666,-66666,-66666,22.36,981.07,,37.6406,,-67,
158,2021-09-02T03:04:05Z,AD00091,J0122,85,13.3055,1.99604,1566.77,14.9398,9.2,67.5117,26.81,1.12882,980.96,43.6833,2.87773,-66666,-66666,-66666,-66666,22.7,980.88,,37.6572,,-67,
159,2021-09-02T02:43:50Z,AD00091,J0122,85,13.3076,1.99712,1526.31,14.9124,11.4667,67.4316,27.11,1.12732,980.79,43.9833,2.87773,-66666,-66666,-66666,-66666,23.03,980.56,,37.1689,,-68,
160,2021-09-02T02:24:06Z,AD00091,J0122,85,13.3087,1.97757,1486.77,14.8543,10.5333,66.9258,27.46,1.12553,980.5,43.4833,2.87773,-66666,-66666,-66666,-66666,23.47,980.38,,37.4746,,-68,
161,2021-09-02T02:03:50Z,AD00091,J0122,86,13.3109,1.99655,1446.28,14.8609,11.0714,66.7285,27.82,1.12424,980.71,43.7833,2.87773,-66666,-66666,-66666,-66666,23.93,980.71,,37.4082,,-67,
162,2021-09-02T01:43:51Z,AD00091,J0122,86,13.313,1.99831,1406.35,14.8356,9.71429,65.377,28.27,1.12238,980.61,43.8333,2.87773,-66666,-66666,-66666,-66666,24.54,980.61,,38.1885,,-67,
163,2021-09-02T01:24:06Z,AD00091,J0122,86,13.3152,1.99721,1366.88,14.8137,11.7333,63.3281,28.88,1.11983,980.4,43.8,2.87773,-66666,-66666,-66666,-66666,25.27,980.27,,37.8848,,-68,
164,2021-09-02T01:04:06Z,AD00091,J0122,86,13.3173,1.99629,1326.89,14.7863,9.13333,61.8721,29.19,1.1183,980.02,43.1,2.87773,-66666,-66666,-66666,-66666,25.77,979.96,,37.75,,-69,
165,2021-09-02T00:44:06Z,AD00091,J0122,87,13.3217,2.00246,1286.89,14.7918,9,59.1533,29.6,1.11656,979.62,43.5,2.87773,-66666,-66666,-66666,-66666,26.27,979.53,,37.7578,,-68,
166,2021-09-02T00:24:07Z,AD00091,J0122,87,13.3249,1.99488,1246.85,14.7139,8.06667,55.7227,30.46,1.11331,979.45,43.1167,2.87773,-66666,-66666,-66666,-66666,27.6,979.39,,37.8564,,-68,
167,2021-09-02T00:04:07Z,AD00091,J0122,87,13.3292,1.99745,1206.84,14.6449,7.53333,52.3916,31.72,1.10817,979.07,43.4833,2.87773,-66666,-66666,-66666,-66666,29.46,979.07,,38.084,,-68,
168,2021-09-01T23:43:52Z,AD00091,J0122,88,13.3335,2.00182,1166.36,14.5484,7.46667,48.4795,33.39,1.10177,978.9,42.9333,2.87773,-66666,-66666,-66666,-66666,31.74,978.96,,38.3711,,-68,
169,2021-09-01T23:24:07Z,AD00091,J0122,88,13.3368,1.98412,1126.88,14.5231,6.66667,47.8408,34.84,1.09568,978.76,43.25,2.87773,-66666,-66666,-66666,-66666,33.96,978.69,,38.3652,,-69,
170,2021-09-01T23:03:52Z,AD00091,J0122,88,13.34,1.99621,1086.41,14.3236,7.07143,41.123,36.35,1.09088,978.58,42.0333,2.87773,-66666,-66666,-66666,-66666,36.5,978.66,,38.8066,,-68,
171,2021-09-01T22:43:52Z,AD00091,J0122,89,13.3325,1.99448,1046.42,14.2435,5.86667,35.4619,39.52,1.07967,978.67,42.4167,2.87773,-77777,-77777,-77777,-77777,40.06,978.51,,39.46,,-68,
172,2021-09-01T22:24:08Z,AD00091,J0122,89,13.3249,1.99727,1006.95,14.0736,6.66667,32.9834,41.87,1.07102,978.65,39.25,2.87773,-99999,-99999,-99999,-99999,41.66,978.6,,40.2051,,-75,
173,2021-09-01T22:04:08Z,AD00091,J0122,89,13.3249,1.99514,967.013,13.8444,6.2,29.0986,45.7,1.05754,978.86,34.25,2.39717,-88888,-88888,-88888,-88888,43.59,978.58,,40.4453,,-76,
174,2021-09-01T21:43:53Z,AD00091,J0122,90,13.326,2.02734,926.54,13.8027,6.73333,26.1924,46.04,1.05763,979.05,33,2.06463,-88888,-88888,-88888,-88888,44.94,978.52,,39.4678,,-71,
175,2021-09-01T21:23:53Z,AD00091,J0122,90,13.3357,1.99976,886.491,14.1547,5.21429,30.9414,42.77,1.06827,978.75,49.5,1.66896,-77777,-77777,-77777,-77777,46.06,978.85,,39.6611,,-71,
176,2021-09-01T21:03:53Z,AD00091,J0122,91,13.3238,2.00362,846.543,13.8005,4.86667,26.0127,47.36,1.05269,979.14,23.9,1.66896,-88888,-88888,-88888,-88888,48.26,978.61,,41.8623,,-77,
177,2021-09-01T20:43:53Z,AD00091,J0122,91,13.3238,1.99658,806.504,13.8323,6.14286,28.7031,45.7,1.05798,979.11,24.3833,1.52338,-88888,-88888,-88888,-88888,47.36,978.54,,40.7578,,-73,
178,2021-09-01T20:24:09Z,AD00091,J0122,91,13.3368,1.99438,767.005,13.9968,6,32.0195,42.36,1.06986,979.06,36.3333,1.33647,-77777,-77777,-77777,-77777,46.97,978.82,,39.4424,,-63,
179,2021-09-01T20:03:54Z,AD00091,J0122,92,13.3217,1.99693,726.565,13.9464,6.21429,30.6973,43.95,1.06423,979.24,23.35,1.33647,-88888,-88888,-88888,-88888,46.7,978.95,,42.9062,,-80,
180,2021-09-01T19:43:54Z,AD00091,J0122,92,13.3346,2.00727,686.552,14.078,6.26667,33.6943,41.02,1.07506,979.44,22.8833,1.09915,-77777,-77777,-77777,-77777,42.92,979.29,,40.4111,,-68,
181,2021-09-01T19:23:54Z,AD00091,J0122,93,13.3368,2.0004,646.52,14.0549,6.07143,33.2676,41.53,1.07323,979.5,38.4167,1.09915,-77777,-77777,-77777,-77777,45.14,979.31,,40.5176,,-70,
182,2021-09-01T19:03:54Z,AD00091,J0122,93,13.3379,1.99348,606.503,14.1701,12.2667,35.6748,40.14,1.07851,979.93,25.25,1.09915,-77777,-77777,-77777,-77777,42.57,979.75,,39.8926,,-70,
183,2021-09-01T18:43:54Z,AD00091,J0122,93,13.3389,2.00559,566.573,14.2063,4.53333,34.999,40.75,1.07589,979.59,48.3333,1.09915,-77777,-77777,-77777,-77777,44.07,979.61,,40.0566,,-68,
184,2021-09-01T18:24:10Z,AD00091,J0122,94,13.3368,1.9997,527.067,14.2402,20.1333,33.7344,40.93,1.07555,979.57,45.6667,1.09915,-77777,-77777,-77777,-77777,43.26,979.52,,40.832,,-68,
185,2021-09-01T18:04:10Z,AD00091,J0122,94,13.3411,1.99503,487.054,14.2106,5.46667,31.9375,41.86,1.07244,979.57,51.3167,1.09915,-77777,-77777,-77777,-77777,44.66,979.52,,40.2549,,-71,
186,2021-09-01T17:43:55Z,AD00091,J0122,95,13.3292,1.9994,446.533,14.3455,4.06667,36.2334,40.18,1.07763,979.44,52.3833,1.09915,-88888,-88888,-88888,-88888,43.32,979.32,,41.8164,,-76,
187,2021-09-01T17:24:10Z,AD00091,J0122,95,13.3379,2.00103,407.029,14.3565,3.93333,35.6045,39.23,1.08153,979.33,52.0333,1.12639,-77777,-77777,-77777,-77777,42.41,979.31,,40.3066,,-72,
188,2021-09-01T17:03:55Z,AD00091,J0122,96,13.3454,1.98949,366.532,14.2709,14.2667,36.1455,39.66,1.07978,979.46,44.0833,1.12639,-77777,-77777,-77777,-77777,44.93,979.3,,39.541,,-70,
189,2021-09-01T16:44:10Z,AD00091,J0122,96,13.3487,2.00209,327.068,14.1569,1.93333,40.291,38.77,1.08238,979.65,34.7833,1.12639,0.036109,0.081838,-99999,0.293172,45.18,979.34,,42.3018,,-74,
190,2021-09-01T16:24:11Z,AD00091,J0122,96,13.3487,2.00022,287.042,14.1723,1.73333,39.9482,38.05,1.08559,979.8,33.3333,1.15203,0.038992,0.079895,0.148453,0.283244,44.53,979.18,,41.8867,,-69,
191,2021-09-01T16:03:56Z,AD00091,J0122,97,13.3281,1.98899,246.544,14.1481,1.5,37.6572,38.95,1.08264,979.85,39.9,1.18426,-88888,-88888,-88888,-88888,43.23,979.27,,41.5518,,-68,
192,2021-09-01T15:43:56Z,AD00091,J0122,97,13.3357,2.00796,206.579,14.2238,1.6,39.8418,37.65,1.08732,979.85,34.7167,1.22991,-99999,-99999,-99999,-99999,42.07,979.55,,43.5586,,-73,
193,2021-09-01T15:24:11Z,AD00091,J0122,97,13.3303,2.00115,167.075,14.2216,1.33333,40.54,37.04,1.08956,979.79,32.7,1.28646,-99999,-99999,-99999,-99999,41.06,979.28,,42.6973,,-68,
194,2021-09-01T15:04:11Z,AD00091,J0122,98,13.3314,1.98416,127.104,14.2567,1.73333,41.8887,36.01,1.09298,979.38,34.7667,1.36043,0.02202,0.057076,0.100096,0.221256,39.35,978.95,,43.5957,,-68,
195,2021-09-01T14:43:56Z,AD00091,J0122,98,13.3141,2.01399,86.5964,14.2084,0.933333,41.9834,36.28,1.09183,979.37,35.2333,1.45643,-88888,-88888,-88888,-88888,38.2,978.96,,41.3711,,-68,
196,2021-09-01T14:24:11Z,AD00091,J0122,99,13.3141,2.00828,47.0994,14.3773,1.46667,44.7295,35.19,1.09543,979.17,35.5,1.57548,-88888,-88888,-88888,-88888,36.09,978.81,,41.375,,-69,
197,2021-09-01T14:03:56Z,AD00091,J0122,99,13.2968,2.01573,6.54901,14.272,1.6,40.7373,36.76,1.09004,979.26,34.6333,1.72421,-88888,-88888,-88888,-88888,33.54,978.88,,42.0078,,-70,
198,2021-09-01T14:00:37Z,AD00091,J0122,100,13.3314,0,0,14.2995,-11111,53.8604,32.72,1.10396,979.37,0,-11111,-11111,-11111,-11111,-11111,-11111,-11111,,-11111,,-86,
199,2021-09-01T13:55:51Z,AD00091,J0122,100,13.3314,0,0,0,-11111,0,0,0,0,0,-11111,-11111,-11111,-11111,-11111,-11111,-11111,,-11111,,-78,
